file,churn_raw,churn,authorCount_raw,authorCount,primaryOwnerShare,ownerConcentration,cochangeBreadth,recency,lastCommitDate,riskScore
experiments/granularity/tests/tasks.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.2125,0.8556,2026-06-11,0.346
experiments/granularity/vitest.config.ts,1,0.2626,1,0.3869,1.0,0.0,0.2125,0.8556,2026-06-11,0.346
src/plugins/typescript/typescript-analyzer.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/core/plugin-registry.integration.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/core/plugin-registry.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/fixtures/mock-plugin/index.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/integration/cli/analyze-multilang.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/integration/mermaid/e2e.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/integration/plugins/java-plugin.integration.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/integration/render-separation.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/plugins/cpp/cpp-plugin.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/plugins/java/java-plugin.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/plugins/typescript/index.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/types/migration.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/cli/cache/arch-json-disk-cache.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/cli/processors/arch-json-provider.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/cli/processors/query-scope-collector.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/cli/processors/test-coverage-writer.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/cli/query/arch-index-builder.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/cli/query/query-artifacts.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/cli/query/query-manifest.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/cli/utils/test-output-writer.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/mermaid/cpp-package-flowchart-generator.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/mermaid/enhanced-type-sanitizer.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/mermaid/generator-external-filter.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/mermaid/grouper.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/mermaid/test-coverage-renderer.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/mermaid/validation-pipeline.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/mermaid/validator-quality.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/mermaid/validator-structural.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/parser/metrics-calculator.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/parser/parallel-parser.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/parser/parse-cache.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
tests/unit/parser/typescript-parser.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.1604,0.8889,2026-06-14,0.3449
src/plugins/golang/builders/function-builder.ts,1,0.2626,1,0.3869,1.0,0.0,0.0229,0.9889,2026-06-23,0.3442
src/plugins/golang/builders/goroutine-builder.ts,1,0.2626,1,0.3869,1.0,0.0,0.0229,0.9889,2026-06-23,0.3442
src/plugins/golang/builders/interface-builder.ts,1,0.2626,1,0.3869,1.0,0.0,0.0229,0.9889,2026-06-23,0.3442
src/plugins/golang/builders/node-utils.ts,1,0.2626,1,0.3869,1.0,0.0,0.0229,0.9889,2026-06-23,0.3442
src/plugins/golang/builders/struct-builder.ts,1,0.2626,1,0.3869,1.0,0.0,0.0229,0.9889,2026-06-23,0.3442
src/plugins/golang/types.ts,1,0.2626,1,0.3869,1.0,0.0,0.0229,0.9889,2026-06-23,0.3442
tests/plugins/golang/builders/function-builder.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0229,0.9889,2026-06-23,0.3442
tests/plugins/golang/builders/goroutine-builder.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0229,0.9889,2026-06-23,0.3442
tests/plugins/golang/builders/interface-builder.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0229,0.9889,2026-06-23,0.3442
tests/plugins/golang/builders/node-utils.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0229,0.9889,2026-06-23,0.3442
tests/plugins/golang/builders/struct-builder.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0229,0.9889,2026-06-23,0.3442
src/analysis/git-history/git-log-reader.ts,1,0.2626,1,0.3869,1.0,0.0,0.0187,0.9889,2026-06-23,0.3436
src/analysis/git-history/history-aggregator.ts,1,0.2626,1,0.3869,1.0,0.0,0.0187,0.9889,2026-06-23,0.3436
src/analysis/git-history/history-query.ts,1,0.2626,1,0.3869,1.0,0.0,0.0187,0.9889,2026-06-23,0.3436
src/analysis/git-history/index.ts,1,0.2626,1,0.3869,1.0,0.0,0.0187,0.9889,2026-06-23,0.3436
src/cli/git-history/history-aggregator.ts,1,0.2626,1,0.3869,1.0,0.0,0.0187,0.9889,2026-06-23,0.3436
tests/unit/analysis/git-history/git-log-reader.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0187,0.9889,2026-06-23,0.3436
tests/unit/analysis/git-history/history-aggregator.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0187,0.9889,2026-06-23,0.3436
tests/unit/analysis/git-history/history-query.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0187,0.9889,2026-06-23,0.3436
src/cli/mcp/tools/metric-trend-tools.ts,1,0.2626,1,0.3869,1.0,0.0,0.0125,0.9889,2026-06-23,0.3427
src/cli/metrics-history-writer.ts,1,0.2626,1,0.3869,1.0,0.0,0.0125,0.9889,2026-06-23,0.3427
tests/unit/cli/mcp/tools/metric-trend-tool.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0125,0.9889,2026-06-23,0.3427
tests/unit/cli/metrics-history-writer.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0125,0.9889,2026-06-23,0.3427
scripts/check-adr.ts,1,0.2626,1,0.3869,1.0,0.0,0.0125,0.9889,2026-06-23,0.3427
src/cli/mcp/tools/git-history-tools.ts,1,0.2626,1,0.3869,1.0,0.0,0.0125,0.9889,2026-06-23,0.3427
tests/unit/scripts/check-adr-integration.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0125,0.9889,2026-06-23,0.3427
tests/unit/scripts/check-adr.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0125,0.9889,2026-06-23,0.3427
tests/unit/cli/mcp/tools/package-metrics-tool.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0063,0.9889,2026-06-23,0.3417
src/cli/cognitive/ccb-reader.ts,1,0.2626,1,0.3869,1.0,0.0,0.0167,0.9778,2026-06-22,0.3411
src/cli/cognitive/ccb-writer.ts,1,0.2626,1,0.3869,1.0,0.0,0.0167,0.9778,2026-06-22,0.3411
tests/unit/cli/cognitive/ccb-assembler.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0167,0.9778,2026-06-22,0.3411
tests/unit/cli/cognitive/ccb-writer-reader.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0167,0.9778,2026-06-22,0.3411
tests/unit/cli/mcp/ccb-tool.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0167,0.9778,2026-06-22,0.3411
tests/integration/cli/cognitive/ccb-doc-integration.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0083,0.9778,2026-06-22,0.3398
src/types/cognitive-summary.ts,1,0.2626,1,0.3869,1.0,0.0,0.0083,0.9778,2026-06-22,0.3398
tests/unit/cli/mcp/cognitive-summary-tool.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0083,0.9778,2026-06-22,0.3398
tests/unit/cli/mcp/cognitive-analysis-skill.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0,0.9778,2026-06-22,0.3386
src/cli/query/engine-loader.ts,1,0.2626,1,0.3869,1.0,0.0,0.05,0.9111,2026-06-16,0.3328
src/core/query/relation-query-service.ts,1,0.2626,1,0.3869,1.0,0.0,0.05,0.9111,2026-06-16,0.3328
tests/unit/core/query/relation-query-service.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.05,0.9111,2026-06-16,0.3328
src/cli/cache/cache-manager.ts,1,0.2626,1,0.3869,1.0,0.0,0.0896,0.8778,2026-06-13,0.332
src/cli/commands/cache.ts,1,0.2626,1,0.3869,1.0,0.0,0.0896,0.8778,2026-06-13,0.332
src/cli/commands/init.ts,1,0.2626,1,0.3869,1.0,0.0,0.0896,0.8778,2026-06-13,0.332
src/cli/errors.ts,1,0.2626,1,0.3869,1.0,0.0,0.0896,0.8778,2026-06-13,0.332
src/cli/errors/index.ts,1,0.2626,1,0.3869,1.0,0.0,0.0896,0.8778,2026-06-13,0.332
src/cli/processors/diagram-processor.ts,1,0.2626,1,0.3869,1.0,0.0,0.0896,0.8778,2026-06-13,0.332
src/cli/progress/index.ts,1,0.2626,1,0.3869,1.0,0.0,0.0896,0.8778,2026-06-13,0.332
tests/integration/performance/benchmark.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0896,0.8778,2026-06-13,0.332
tests/unit/cli/cache-manager-composite.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0896,0.8778,2026-06-13,0.332
tests/unit/cli/cache-manager.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0896,0.8778,2026-06-13,0.332
tests/unit/cli/error-handler.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0896,0.8778,2026-06-13,0.332
src/plugins/golang/go-mod-reader.ts,1,0.2626,1,0.3869,1.0,0.0,0.0125,0.9111,2026-06-16,0.3271
src/plugins/golang/go-parse-coordinator.ts,1,0.2626,1,0.3869,1.0,0.0,0.0125,0.9111,2026-06-16,0.3271
src/plugins/golang/gopls-interface-resolver.ts,1,0.2626,1,0.3869,1.0,0.0,0.0125,0.9111,2026-06-16,0.3271
tests/unit/plugins/golang/go-mod-reader.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0125,0.9111,2026-06-16,0.3271
tests/unit/plugins/golang/go-parse-coordinator.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0125,0.9111,2026-06-16,0.3271
experiments/format-encoding/scripts/probe-glm.ts,1,0.2626,1,0.3869,1.0,0.0,0.0187,0.9,2026-06-15,0.3258
experiments/granularity/glm-l4-big.ts,1,0.2626,1,0.3869,1.0,0.0,0.0187,0.9,2026-06-15,0.3258
experiments/granularity/glm-l4-verify.ts,1,0.2626,1,0.3869,1.0,0.0,0.0187,0.9,2026-06-15,0.3258
experiments/granularity/glm-re-test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0187,0.9,2026-06-15,0.3258
experiments/granularity/glm-thinking-test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0187,0.9,2026-06-15,0.3258
experiments/granularity/haiku-probe.ts,1,0.2626,1,0.3869,1.0,0.0,0.0187,0.9,2026-06-15,0.3258
experiments/granularity/model-probe.ts,1,0.2626,1,0.3869,1.0,0.0,0.0187,0.9,2026-06-15,0.3258
experiments/granularity/run-nemotron-probe.ts,1,0.2626,1,0.3869,1.0,0.0,0.0187,0.9,2026-06-15,0.3258
src/plugins/golang/atlas/framework-detector.ts,1,0.2626,1,0.3869,1.0,0.0,0.0292,0.8889,2026-06-14,0.3252
src/plugins/golang/atlas/renderers/atlas-renderer.ts,1,0.2626,1,0.3869,1.0,0.0,0.0292,0.8889,2026-06-14,0.3252
tests/integration/plugins/go-mcp-server.integration.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0292,0.8889,2026-06-14,0.3252
tests/plugins/golang/atlas/framework-detector.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0292,0.8889,2026-06-14,0.3252
src/plugins/java/archjson-mapper.ts,1,0.2626,1,0.3869,1.0,0.0,0.025,0.8889,2026-06-14,0.3246
src/plugins/java/tree-sitter-bridge.ts,1,0.2626,1,0.3869,1.0,0.0,0.025,0.8889,2026-06-14,0.3246
src/plugins/java/types.ts,1,0.2626,1,0.3869,1.0,0.0,0.025,0.8889,2026-06-14,0.3246
src/plugins/python/tree-sitter-bridge.ts,1,0.2626,1,0.3869,1.0,0.0,0.025,0.8889,2026-06-14,0.3246
src/plugins/python/types.ts,1,0.2626,1,0.3869,1.0,0.0,0.025,0.8889,2026-06-14,0.3246
tests/unit/plugins/java/call-edge-extraction.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.025,0.8889,2026-06-14,0.3246
tests/unit/plugins/python/call-edge-extraction.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.025,0.8889,2026-06-14,0.3246
src/plugins/golang/atlas/builders/goroutine-topology-builder.ts,1,0.2626,1,0.3869,1.0,0.0,0.025,0.8889,2026-06-14,0.3246
src/plugins/golang/atlas/builders/package-graph-builder.ts,1,0.2626,1,0.3869,1.0,0.0,0.025,0.8889,2026-06-14,0.3246
src/plugins/golang/atlas/renderers/package-mermaid-template.ts,1,0.2626,1,0.3869,1.0,0.0,0.025,0.8889,2026-06-14,0.3246
src/types/extensions/go-atlas.ts,1,0.2626,1,0.3869,1.0,0.0,0.025,0.8889,2026-06-14,0.3246
tests/plugins/golang/archjson-mapper.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.025,0.8889,2026-06-14,0.3246
tests/plugins/golang/atlas/goroutine-topology-builder.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.025,0.8889,2026-06-14,0.3246
tests/plugins/golang/atlas/package-graph-builder.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.025,0.8889,2026-06-14,0.3246
experiments/format-encoding/lib/corpus.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/lib/diff.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/lib/env.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/lib/schema.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/parsers/custom-dsl.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/parsers/json-adjacency.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/parsers/markdown-table.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/parsers/mermaid.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/parsers/nl-exhaustive.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/parsers/yaml.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/renderers/custom-dsl.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/renderers/haskell-adt.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/renderers/json-adjacency.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/renderers/json-edge-list.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/renderers/markdown-table.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/renderers/mermaid.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/renderers/nl-exhaustive.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/renderers/yaml.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/scripts/roundtrip-audit.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/tests/corpus.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/tests/diff.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/tests/fixtures.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/tests/parsers.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/tests/renderers.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
experiments/format-encoding/vitest.config.ts,1,0.2626,1,0.3869,1.0,0.0,0.0542,0.8667,2026-06-12,0.3245
src/mermaid/generator-formatting.ts,1,0.2626,1,0.3869,1.0,0.0,0.0375,0.8778,2026-06-13,0.3242
src/parser/call-edge-extractor.ts,1,0.2626,1,0.3869,1.0,0.0,0.0375,0.8778,2026-06-13,0.3242
tests/plugins/golang/archjson-mapper-call-edges.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0375,0.8778,2026-06-13,0.3242
tests/unit/mermaid/generator-call-edge.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0375,0.8778,2026-06-13,0.3242
tests/unit/parser/call-edge-extractor.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0375,0.8778,2026-06-13,0.3242
tests/unit/types/relation-schema.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0375,0.8778,2026-06-13,0.3242
src/cli/processors/query-scope-collector.ts,1,0.2626,1,0.3869,1.0,0.0,0.0021,0.9,2026-06-15,0.3233
src/cli/processors/arch-json-provider-types.ts,1,0.2626,1,0.3869,1.0,0.0,0.0312,0.8778,2026-06-13,0.3233
src/cli/processors/arch-json-utils.ts,1,0.2626,1,0.3869,1.0,0.0,0.0312,0.8778,2026-06-13,0.3233
src/core/interfaces/index.ts,1,0.2626,1,0.3869,1.0,0.0,0.0312,0.8778,2026-06-13,0.3233
src/core/interfaces/parser-facade.ts,1,0.2626,1,0.3869,1.0,0.0,0.0312,0.8778,2026-06-13,0.3233
src/core/interfaces/renderer-facade.ts,1,0.2626,1,0.3869,1.0,0.0,0.0312,0.8778,2026-06-13,0.3233
src/plugins/golang/go-test-analyzer.ts,1,0.2626,1,0.3869,1.0,0.0,0.0312,0.8778,2026-06-13,0.3233
tests/plugins/golang/atlas/excludeTests.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0312,0.8778,2026-06-13,0.3233
tests/plugins/golang/atlas/go-atlas-plugin.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0312,0.8778,2026-06-13,0.3233
tests/plugins/golang/tree-sitter-bridge.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0125,0.8889,2026-06-14,0.3227
src/core/query/entity-query-service.ts,1,0.2626,1,0.3869,1.0,0.0,0.0125,0.8889,2026-06-14,0.3227
src/cli/query/query-artifacts.ts,1,0.2626,1,0.3869,1.0,0.0,0.0104,0.8889,2026-06-14,0.3224
tests/integration/archjson-schema-version.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0104,0.8889,2026-06-14,0.3224
src/cli/mcp/tools/git-history-analyze-tool.ts,1,0.2626,1,0.3869,1.0,0.0,0.0083,0.8889,2026-06-14,0.3221
tests/unit/cli/git-history/history-query.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0083,0.8889,2026-06-14,0.3221
tests/unit/cli/mcp/git-history-analyze-tool.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0083,0.8889,2026-06-14,0.3221
tests/unit/cli/mcp/git-history-mcp.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0083,0.8889,2026-06-14,0.3221
tests/integration/cli-mcp/atlas-analytics-tools.integration.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0083,0.8889,2026-06-14,0.3221
tests/unit/parser/relation-experiments-filter.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0042,0.8889,2026-06-14,0.3214
src/core/query/edge-list-serializer.ts,1,0.2626,1,0.3869,1.0,0.0,0.0271,0.8667,2026-06-12,0.3204
tests/unit/core/query/edge-list-serializer.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0271,0.8667,2026-06-12,0.3204
experiments/format-encoding/scripts/rewrite-smoke.ts,1,0.2626,1,0.3869,1.0,0.0,0.0063,0.8667,2026-06-12,0.3173
experiments/format-encoding/scripts/run-rewrite.ts,1,0.2626,1,0.3869,1.0,0.0,0.0063,0.8667,2026-06-12,0.3173
experiments/format-encoding/lib/llm-client.ts,1,0.2626,1,0.3869,1.0,0.0,0.0063,0.8667,2026-06-12,0.3173
experiments/format-encoding/scripts/generate-tasks.ts,1,0.2626,1,0.3869,1.0,0.0,0.0063,0.8667,2026-06-12,0.3173
experiments/format-encoding/scripts/score.ts,1,0.2626,1,0.3869,1.0,0.0,0.0063,0.8667,2026-06-12,0.3173
experiments/format-encoding/scripts/run-exp2-answers.ts,1,0.2626,1,0.3869,1.0,0.0,0.0,0.8667,2026-06-12,0.3164
experiments/format-encoding/scripts/measure-covariates.ts,1,0.2626,1,0.3869,1.0,0.0,0.0,0.8667,2026-06-12,0.3164
src/cli/query/arch-index-builder.ts,1,0.2626,1,0.3869,1.0,0.0,0.0292,0.8444,2026-06-10,0.3163
src/cli/query/arch-index.ts,1,0.2626,1,0.3869,1.0,0.0,0.0292,0.8444,2026-06-10,0.3163
src/core/query/arch-index-builder.ts,1,0.2626,1,0.3869,1.0,0.0,0.0292,0.8444,2026-06-10,0.3163
src/core/query/arch-index.ts,1,0.2626,1,0.3869,1.0,0.0,0.0292,0.8444,2026-06-10,0.3163
tests/plugins/golang/atlas/renderers/renderers/capability-renderer.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0292,0.8444,2026-06-10,0.3163
tests/plugins/golang/atlas/renderers/renderers/flow-renderer.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0292,0.8444,2026-06-10,0.3163
tests/plugins/golang/atlas/renderers/renderers/goroutine-renderer.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0292,0.8444,2026-06-10,0.3163
tests/plugins/golang/atlas/renderers/renderers/package-renderer.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0292,0.8444,2026-06-10,0.3163
experiments/granularity/artifacts/levels/L5/source-stripped.ts,1,0.2626,1,0.3869,1.0,0.0,0.0083,0.8556,2026-06-11,0.3154
experiments/granularity/derive-l4.ts,1,0.2626,1,0.3869,1.0,0.0,0.0083,0.8556,2026-06-11,0.3154
experiments/granularity/gen-tasks-v2.ts,1,0.2626,1,0.3869,1.0,0.0,0.0083,0.8556,2026-06-11,0.3154
experiments/granularity/gt-c-class.ts,1,0.2626,1,0.3869,1.0,0.0,0.0083,0.8556,2026-06-11,0.3154
experiments/granularity/leak-probe-v2.ts,1,0.2626,1,0.3869,1.0,0.0,0.0083,0.8556,2026-06-11,0.3154
src/core/entity-type-registry.ts,1,0.2626,1,0.3869,1.0,0.0,0.0104,0.8444,2026-06-10,0.3135
src/core/interfaces/language-plugin.ts,1,0.2626,1,0.3869,1.0,0.0,0.0104,0.8444,2026-06-10,0.3135
src/mermaid/grouper.ts,1,0.2626,1,0.3869,1.0,0.0,0.0104,0.8444,2026-06-10,0.3135
src/plugins/cpp/archjson-mapper.ts,1,0.2626,1,0.3869,1.0,0.0,0.0104,0.8444,2026-06-10,0.3135
tests/unit/types/entity-type.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0104,0.8444,2026-06-10,0.3135
tests/plugins/golang/atlas/renderers/capability-renderer.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0063,0.8444,2026-06-10,0.3129
tests/plugins/golang/atlas/renderers/flow-renderer.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0063,0.8444,2026-06-10,0.3129
tests/plugins/golang/atlas/renderers/goroutine-renderer.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0063,0.8444,2026-06-10,0.3129
tests/unit/cli/mcp/analyze-tool.test.ts,3,0.5253,1,0.3869,1.0,0.0,0.05,0.4111,2026-05-02,0.2984
src/analysis/test-analyzer.ts,2,0.4163,1,0.3869,1.0,0.0,0.0917,0.4111,2026-05-02,0.2774
src/plugins/cpp/builders/class-builder.ts,1,0.2626,1,0.3869,1.0,0.0,0.0,0.6556,2026-05-24,0.2741
src/plugins/cpp/tree-sitter-bridge.ts,1,0.2626,1,0.3869,1.0,0.0,0.0,0.6556,2026-05-24,0.2741
src/plugins/kotlin/index.ts,2,0.4163,1,0.3869,1.0,0.0,0.0604,0.4111,2026-05-02,0.2727
tests/unit/plugins/kotlin/kotlin-plugin.test.ts,2,0.4163,1,0.3869,1.0,0.0,0.0604,0.4111,2026-05-02,0.2727
src/analysis/test-coverage-mapper.ts,2,0.4163,1,0.3869,1.0,0.0,0.025,0.4111,2026-05-02,0.2674
src/analysis/project-semantics-cache.ts,3,0.5253,1,0.3869,1.0,0.0,0.0958,0.0667,2026-04-01,0.2364
src/analysis/project-semantics-explorer.ts,3,0.5253,1,0.3869,1.0,0.0,0.0958,0.0667,2026-04-01,0.2364
tests/unit/analysis/project-semantics-cache.test.ts,3,0.5253,1,0.3869,1.0,0.0,0.0958,0.0667,2026-04-01,0.2364
tests/unit/analysis/project-semantics-explorer.test.ts,3,0.5253,1,0.3869,1.0,0.0,0.0958,0.0667,2026-04-01,0.2364
src/cli/utils/kotlin-project-structure-detector.ts,1,0.2626,1,0.3869,1.0,0.0,0.0521,0.4111,2026-05-02,0.2331
src/core/interfaces/dependency.ts,1,0.2626,1,0.3869,1.0,0.0,0.0521,0.4111,2026-05-02,0.2331
src/core/plugin-registry.ts,1,0.2626,1,0.3869,1.0,0.0,0.0521,0.4111,2026-05-02,0.2331
src/plugins/kotlin/builders/class-builder.ts,1,0.2626,1,0.3869,1.0,0.0,0.0521,0.4111,2026-05-02,0.2331
src/plugins/kotlin/builders/function-builder.ts,1,0.2626,1,0.3869,1.0,0.0,0.0521,0.4111,2026-05-02,0.2331
